281044.0,452393.0
280357.0,449989.0
281731.0,448959.0
278984.0,450676.0
278297.0,451019.0
275550.0,448616.0
274863.0,444838.0
275550.0,442778.0
273833.0,443808.0
265935.0,445525.0
269369.0,442778.0
277953.0,441405.0
280700.0,442435.0
288598.0,440374.0
292032.0,438658.0
291002.0,438314.0
291345.0,439001.0
289972.0,436254.0
293749.0,436597.0
295809.0,439688.0
296840.0,443122.0
295123.0,442778.0
290659.0,437284.0
291345.0,431790.0
293749.0,428356.0
295809.0,429730.0
294779.0,435910.0
292719.0,436941.0
295123.0,437627.0
301304.0,437627.0
300960.0,434880.0
298900.0,437284.0
297526.0,443808.0
292376.0,442778.0
292376.0,444838.0
295123.0,445525.0
301647.0,444152.0
304394.0,448272.0
303707.0,452050.0
302677.0,448272.0
301647.0,449646.0
297870.0,455140.0
298213.0,452393.0
302677.0,448616.0
301990.0,448616.0
298557.0,451363.0
297526.0,450676.0
296153.0,452393.0
294092.0,454110.0
292032.0,452736.0
291345.0,450676.0
288942.0,451019.0
288942.0,452050.0
287225.0,452050.0
286195.0,454453.0
288942.0,458917.0
289972.0,462694.0
288942.0,460291.0
286881.0,457200.0
286538.0,453766.0
286195.0,452393.0
287912.0,455140.0
287225.0,455483.0
283448.0,455140.0
284478.0,454110.0
285508.0,451363.0
284134.0,447929.0
281044.0,446555.0
277267.0,446212.0
273146.0,446212.0
272803.0,443808.0
275893.0,443465.0
283104.0,445869.0
283448.0,446899.0
282417.0,443122.0
277953.0,441748.0
277267.0,442435.0
282761.0,441748.0
287225.0,440718.0
288942.0,439688.0
288598.0,441061.0
289285.0,439688.0
291002.0,439688.0
292376.0,443122.0
290659.0,440718.0
289972.0,438658.0
293749.0,435224.0
292032.0,430073.0
291689.0,428013.0
293406.0,428699.0
293406.0,431103.0
293406.0,432820.0
295123.0,421488.0
294779.0,417024.0
297183.0,426982.0
296153.0,434880.0
294779.0,440374.0
295809.0,443465.0
297870.0,443122.0
299243.0,444495.0
304394.0,445525.0
304737.0,446212.0
304051.0,448272.0
301990.0,451019.0
300617.0,449989.0
300273.0,450676.0
300960.0,450676.0
303707.0,450333.0
305768.0,449302.0
300617.0,448272.0
299243.0,447242.0
294092.0,450333.0
292719.0,454797.0
295809.0,452050.0
295466.0,453423.0
291689.0,452050.0
288598.0,448959.0
286538.0,452050.0
284134.0,455483.0
285851.0,458917.0
285508.0,463381.0
288942.0,463725.0
289285.0,462008.0
287568.0,457887.0
287568.0,455140.0
286881.0,457887.0
286195.0,456170.0
283448.0,454453.0
282761.0,453080.0
284478.0,455483.0
285164.0,456857.0
281044.0,454110.0
277610.0,448959.0
275206.0,445525.0
273146.0,445525.0
276580.0,443122.0
278640.0,443465.0
271429.0,443808.0
264561.0,443465.0
271086.0,440031.0
278984.0,438314.0
286538.0,440374.0
289972.0,443122.0
288942.0,440031.0
289628.0,441061.0
292376.0,439001.0
291345.0,438314.0
294436.0,441405.0
296496.0,438314.0
294779.0,439344.0
293406.0,438658.0
295809.0,435224.0
295123.0,431790.0
293062.0,431103.0
294779.0,434194.0
297870.0,436254.0
298900.0,439001.0
299587.0,435910.0
300617.0,436597.0
300617.0,436254.0
300273.0,440031.0
296496.0,445869.0
294092.0,445182.0
294779.0,444152.0
300960.0,445182.0
308171.0,445525.0
306454.0,448959.0
306111.0,451706.0
305424.0,451363.0
303364.0,449989.0
302677.0,452736.0
300273.0,452393.0
299587.0,450676.0
295809.0,455483.0
296153.0,454797.0
294436.0,455827.0
294779.0,453080.0
293749.0,453423.0
292032.0,453080.0
290315.0,451706.0
283448.0,454797.0
285164.0,455827.0
287225.0,453080.0
284134.0,457544.0
283104.0,462694.0
286881.0,464411.0
285508.0,460978.0
287912.0,458574.0
287225.0,456170.0
284478.0,456514.0
281731.0,458574.0
280700.0,457200.0
280357.0,456514.0
281731.0,454110.0
282761.0,449989.0
281387.0,447586.0
277953.0,443808.0
274176.0,442778.0
273489.0,444495.0
276236.0,442435.0
281044.0,439344.0
285508.0,441061.0
283104.0,441061.0
277953.0,441748.0
277267.0,444838.0
279670.0,442435.0
286881.0,442435.0
288255.0,442778.0
289628.0,439344.0
293062.0,440374.0
293406.0,440374.0
291345.0,438658.0
293062.0,438314.0
293749.0,436254.0
292376.0,435910.0
293062.0,432820.0
294436.0,428699.0
296840.0,427669.0
293749.0,428356.0
292376.0,430760.0
296840.0,431103.0
297183.0,417024.0
297526.0,419428.0
299930.0,429386.0
298900.0,435910.0
294092.0,441405.0
293749.0,445525.0
296496.0,446555.0
299243.0,445869.0
304051.0,442435.0
305768.0,445525.0
305768.0,451363.0
302677.0,451706.0
300617.0,451363.0
301304.0,450676.0
301304.0,448959.0
304737.0,451363.0
304737.0,451706.0
300273.0,450333.0
296153.0,449989.0
293406.0,450676.0
291345.0,453766.0
291689.0,455827.0
293062.0,454110.0
291345.0,454453.0
288255.0,453423.0
287225.0,452736.0
288598.0,454797.0
290315.0,462008.0
288255.0,463038.0
286538.0,462008.0
286538.0,459604.0
287568.0,457200.0
286881.0,455483.0
287225.0,459261.0
285851.0,460634.0
282761.0,457887.0
284134.0,454797.0
284821.0,454110.0
283791.0,450676.0
281387.0,449646.0
276923.0,448959.0
275550.0,447242.0
277610.0,446899.0
277953.0,446899.0
277953.0,447586.0
264905.0,444495.0
261814.0,441405.0
273146.0,442778.0
282074.0,444838.0
288598.0,445182.0
294436.0,446555.0
294092.0,442435.0
291345.0,442091.0
289285.0,444152.0
289628.0,445182.0
292032.0,442778.0
296840.0,441405.0
296153.0,441748.0
295466.0,436597.0
292719.0,432133.0
292032.0,429730.0
293062.0,429730.0
293062.0,432477.0
294779.0,436597.0
298557.0,435224.0
298557.0,435224.0
299243.0,435567.0
298557.0,437284.0
298213.0,443465.0
298557.0,447586.0
295809.0,446555.0
299930.0,448272.0
305424.0,448959.0
309545.0,449302.0
308515.0,448959.0
306798.0,449646.0
300273.0,450676.0
299930.0,450333.0
306454.0,449302.0
304394.0,447929.0
302334.0,453766.0
298213.0,454797.0
296496.0,452393.0
296153.0,450333.0
293406.0,450333.0
293062.0,449302.0
288255.0,453766.0
286195.0,454797.0
289285.0,453423.0
291345.0,454453.0
292032.0,453423.0
290659.0,457200.0
289628.0,461664.0
289972.0,461321.0
289628.0,460978.0
287568.0,458917.0
284134.0,456857.0
284478.0,457200.0
285851.0,459604.0
285851.0,460634.0
285851.0,456857.0
284821.0,454110.0
286195.0,452736.0
280357.0,452393.0
277267.0,451706.0
274863.0,448616.0
274520.0,446899.0
277610.0,444152.0
283448.0,445182.0
283448.0,444838.0
277610.0,443465.0
276236.0,444152.0
279327.0,445182.0
284134.0,444495.0
287912.0,447586.0
290659.0,446555.0
291345.0,442778.0
291002.0,440718.0
291345.0,437971.0
295809.0,438314.0
296840.0,442091.0
295123.0,441748.0
296153.0,437971.0
296840.0,433163.0
295809.0,433163.0
296840.0,435910.0
295123.0,435910.0
296496.0,435567.0
298213.0,431446.0
297526.0,422175.0
299243.0,430073.0
297870.0,437627.0
298213.0,440031.0
297183.0,446899.0
298213.0,448616.0
299243.0,446212.0
300960.0,445525.0
309545.0,451019.0
312635.0,455140.0
310575.0,453423.0
307828.0,454110.0
301990.0,453423.0
303364.0,455140.0
303364.0,454797.0
304051.0,452393.0
300617.0,452393.0
300273.0,453080.0
299243.0,451019.0
299587.0,452050.0
296840.0,454110.0
293749.0,455483.0
292032.0,453766.0
290315.0,454110.0
289972.0,453423.0
287912.0,455140.0
287568.0,459604.0
288598.0,466128.0
291002.0,469906.0
288942.0,465098.0
289972.0,460634.0
293062.0,459947.0
290659.0,459604.0
287912.0,460634.0
286538.0,459261.0
285508.0,456170.0
288255.0,454453.0
288255.0,452736.0
284478.0,449302.0
278297.0,447242.0
271772.0,443465.0
269369.0,444495.0
274520.0,445182.0
275893.0,442435.0
277267.0,442091.0
267652.0,444495.0
270399.0,446212.0
280700.0,444495.0
284134.0,444838.0
286538.0,443465.0
286881.0,443122.0
287225.0,444495.0
288942.0,445869.0
290315.0,445869.0
290659.0,443122.0
290659.0,442091.0
293406.0,441405.0
295466.0,440031.0
297183.0,434194.0
293749.0,432477.0
294092.0,431446.0
296496.0,431103.0
299243.0,433163.0
297526.0,435567.0
296153.0,436254.0
296496.0,434194.0
296153.0,432133.0
298213.0,437284.0
297870.0,442778.0
295123.0,444152.0
295466.0,445182.0
298900.0,447242.0
304051.0,448272.0
308858.0,448959.0
308171.0,447929.0
303021.0,449646.0
299587.0,454110.0
299587.0,454453.0
299587.0,452393.0
299587.0,452050.0
295809.0,452393.0
294436.0,454110.0
292719.0,452050.0
291345.0,454797.0
292032.0,458917.0
290315.0,459261.0
287912.0,457887.0
288598.0,457200.0
290659.0,454110.0
289628.0,454110.0
285851.0,455827.0
286195.0,462351.0
286538.0,466815.0
285851.0,466128.0
284478.0,462351.0
284478.0,458574.0
284821.0,459604.0
283104.0,458230.0
281731.0,459947.0
281044.0,459947.0
283448.0,455140.0
284821.0,451706.0
282761.0,447242.0
280357.0,447242.0
277953.0,445869.0
275893.0,444838.0
271772.0,445182.0
275550.0,447586.0
280357.0,444838.0
276580.0,442435.0
276580.0,441061.0
275893.0,443808.0
275893.0,446555.0
284478.0,443465.0
289285.0,441405.0
287568.0,441748.0
289628.0,440374.0
292032.0,437627.0
295123.0,439344.0
295466.0,441061.0
292032.0,440031.0
290659.0,439001.0
291345.0,437284.0
293749.0,430416.0
295466.0,429386.0
292719.0,431446.0
291345.0,435224.0
295123.0,435910.0
298557.0,425266.0
299243.0,421832.0
298213.0,430760.0
301647.0,437284.0
298900.0,443808.0
296496.0,447242.0
297526.0,449646.0
298213.0,450333.0
302677.0,448616.0
306798.0,447586.0
308858.0,450676.0
305424.0,452393.0
301304.0,449646.0
301647.0,451019.0
299930.0,453423.0
300960.0,455483.0
300960.0,454110.0
295466.0,452393.0
296496.0,453080.0
296496.0,453423.0
295809.0,455483.0
295123.0,457200.0
291689.0,456514.0
288598.0,455140.0
288942.0,454797.0
287912.0,454797.0
285164.0,458574.0
285851.0,462694.0
286538.0,463381.0
288942.0,463038.0
288598.0,463381.0
284134.0,459261.0
284134.0,458230.0
286195.0,462008.0
287568.0,460634.0
286538.0,458917.0
286195.0,458574.0
285851.0,455827.0
285851.0,453766.0
280014.0,451019.0
276923.0,450333.0
275550.0,448616.0
277953.0,447929.0
280357.0,448616.0
279670.0,448959.0
271772.0,447929.0
264905.0,444838.0
271772.0,446899.0
277610.0,448959.0
284134.0,447242.0
286538.0,442778.0
286881.0,441748.0
287225.0,441061.0
289628.0,443465.0
290315.0,448616.0
296840.0,447586.0
296496.0,445869.0
294779.0,445182.0
294092.0,442435.0
295809.0,437284.0
296153.0,433507.0
294092.0,433507.0
294779.0,434194.0
296840.0,439344.0
296496.0,442091.0
299243.0,439001.0
299243.0,435910.0
297183.0,435567.0
298557.0,442778.0
295466.0,452050.0
296153.0,451706.0
296153.0,451363.0
298900.0,448959.0
303364.0,449646.0
307141.0,453423.0
304394.0,452736.0
304051.0,452736.0
304394.0,452050.0
304394.0,449646.0
302334.0,448616.0
300273.0,451706.0
298557.0,453080.0
296153.0,453423.0
293062.0,453423.0
295123.0,453080.0
295809.0,454797.0
292032.0,453423.0
292376.0,454453.0
292719.0,453423.0
288598.0,453423.0
287912.0,455140.0
289628.0,461321.0
287225.0,462351.0
285164.0,459261.0
286881.0,460634.0
289285.0,459604.0
286195.0,457544.0
287912.0,461664.0
