0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
-41051.0,92869.0,256664.0,405693.0,574295.0,730191.0,866515.0,1033400.0,1201315.0,1369574.0,1521007.0,1689608.0,1827649.0,2013077.0,2140816.0,2309762.0,2494159.0,2609536.0,2771271.0,2910342.0,3122210.0,3251666.0,3415804.0,3582689.0,3711115.0,3880747.0,4011920.0,4175371.0,4392047.0,4530088.0,4665382.0,4836044.0,5000182.0,5169814.0,5309228.0,5478860.0,5623082.0,5832890.0,5934188.0,6096610.0,6282381.0,6395011.00
-39678.0,88748.0,257007.0,405006.0,573608.0,730535.0,868232.0,1034087.0,1200285.0,1368544.0,1519633.0,1691325.0,1827649.0,2011703.0,2141503.0,2314569.0,2495533.0,2610567.0,2771614.0,2912402.0,3127361.0,3251323.0,3416147.0,3582346.0,3710428.0,3887615.0,4009173.0,4177432.0,4389987.0,4529745.0,4666068.0,4836044.0,5002585.0,5168784.0,5309571.0,5481264.0,5621365.0,5832203.0,5934532.0,6097296.0,6280664.0,6397415.00
-40708.0,91152.0,254947.0,409126.0,574295.0,730878.0,870979.0,1035117.0,1200285.0,1368887.0,1523410.0,1690295.0,1828679.0,2014794.0,2139786.0,2313882.0,2497250.0,2609880.0,2774705.0,2915836.0,3126674.0,3250636.0,3414431.0,3584749.0,3709398.0,3886928.0,4007113.0,4178805.0,4390330.0,4529058.0,4673623.0,4838447.0,5003616.0,5168097.0,5309915.0,5481264.0,5621365.0,5831516.0,5934532.0,6098670.0,6278260.0,6396384.00
-36587.0,92526.0,256320.0,410500.0,576011.0,729161.0,868575.0,1035804.0,1202002.0,1367170.0,1526157.0,1689608.0,1826276.0,2017198.0,2140816.0,2313882.0,2495189.0,2607476.0,2773331.0,2917896.0,3124957.0,3250979.0,3414774.0,3585436.0,3709055.0,3885211.0,4006426.0,4176402.0,4388957.0,4530431.0,4674996.0,4837074.0,5003272.0,5169814.0,5309915.0,5479890.0,5623769.0,5827739.0,5938996.0,6099013.0,6275170.0,6394668.00
-36587.0,89779.0,257007.0,410157.0,575325.0,727101.0,865828.0,1033057.0,1200628.0,1365453.0,1525127.0,1688922.0,1825246.0,2018571.0,2141503.0,2313195.0,2493129.0,2609880.0,2772988.0,2918926.0,3123240.0,3251323.0,3415804.0,3583376.0,3706994.0,3885211.0,4005739.0,4173654.0,4387583.0,4531118.0,4672593.0,4835357.0,5003272.0,5171531.0,5306481.0,5479204.0,5622738.0,5829456.0,5941400.0,6099013.0,6275513.0,6393294.00
-37617.0,91495.0,258724.0,411530.0,573951.0,728818.0,872353.0,1032027.0,1198912.0,1365797.0,1527187.0,1684114.0,1826619.0,2013764.0,2141503.0,2309418.0,2490725.0,2615374.0,2775391.0,2922703.0,3119463.0,3250293.0,3417864.0,3585780.0,3706308.0,3885898.0,4008486.0,4169877.0,4386896.0,4531118.0,4672593.0,4836044.0,5005676.0,5167067.0,5302704.0,5477143.0,5615527.0,5834950.0,5942430.0,6096266.0,6274483.0,6392264.00
-37961.0,91495.0,257694.0,413247.0,570517.0,728818.0,872696.0,1032027.0,1198568.0,1366483.0,1529248.0,1684114.0,1827306.0,2014451.0,2141503.0,2310105.0,2490382.0,2616748.0,2775735.0,2923734.0,3122210.0,3252010.0,3421642.0,3581659.0,3706308.0,3888645.0,4012264.0,4168504.0,4385866.0,4530088.0,4675340.0,4837074.0,5007049.0,5167754.0,5299613.0,5476113.0,5618961.0,5838384.0,5940713.0,6101417.0,6271736.0,6392607.00
-35214.0,90465.0,254947.0,411187.0,568114.0,728131.0,866515.0,1034087.0,1201315.0,1367170.0,1529591.0,1687205.0,1827993.0,2017541.0,2143563.0,2309075.0,2491755.0,2619838.0,2776422.0,2920643.0,3123927.0,3255100.0,3420611.0,3579942.0,3704934.0,3886241.0,4015697.0,4170221.0,4383463.0,4530431.0,4676370.0,4837761.0,5008766.0,5170844.0,5302017.0,5477487.0,5625486.0,5840444.0,5940713.0,6106224.0,6272079.0,6390547.00
-34870.0,92869.0,252200.0,408783.0,571204.0,727101.0,863425.0,1038894.0,1201659.0,1366140.0,1525471.0,1687892.0,1827649.0,2017541.0,2145280.0,2306671.0,2490039.0,2619495.0,2779855.0,2918926.0,3121180.0,3257160.0,3418551.0,3577538.0,3704247.0,3886928.0,4013294.0,4170221.0,4384149.0,4532835.0,4679117.0,4835700.0,5008423.0,5170157.0,5307511.0,5482294.0,5629606.0,5839758.0,5945520.0,6108285.0,6270706.0,6392951.00
-34183.0,95616.0,251513.0,409470.0,570861.0,725727.0,864111.0,1039581.0,1200628.0,1366827.0,1525814.0,1686518.0,1826619.0,2022005.0,2142876.0,2304954.0,2485918.0,2616748.0,2781572.0,2917896.0,3117403.0,3259564.0,3419238.0,3578912.0,3704934.0,3884524.0,4010547.0,4169534.0,4384493.0,4531461.0,4677400.0,4836731.0,5005676.0,5167754.0,5304421.0,5485385.0,5633040.0,5839071.0,5945864.0,6108628.0,6270019.0,6392264.00
-30406.0,97333.0,250826.0,410500.0,570861.0,727101.0,871666.0,1033743.0,1199255.0,1366483.0,1524784.0,1685488.0,1825932.0,2024065.0,2142876.0,2300833.0,2486261.0,2616748.0,2778825.0,2918583.0,3114999.0,3259907.0,3420268.0,3584406.0,3705964.0,3885211.0,4012607.0,4170221.0,4382776.0,4528371.0,4678430.0,4837074.0,5006706.0,5165350.0,5304764.0,5482637.0,5632010.0,5838728.0,5944490.0,6109315.0,6268302.0,6391577.00
-30063.0,96646.0,251856.0,412904.0,574981.0,725040.0,875100.0,1031683.0,1199942.0,1364080.0,1523754.0,1686518.0,1821468.0,2024409.0,2144937.0,2303581.0,2488665.0,2618464.0,2776078.0,2919270.0,3114656.0,3255787.0,3418551.0,3589557.0,3706308.0,3886928.0,4018444.0,4171938.0,4382776.0,4530088.0,4680834.0,4836387.0,5008080.0,5168097.0,5305107.0,5480921.0,5629950.0,5838384.0,5943803.0,6108971.0,6266928.0,6395354.00
-30406.0,98707.0,251169.0,415994.0,576011.0,722293.0,873039.0,1037864.0,1197538.0,1363393.0,1525127.0,1683771.0,1820782.0,2025095.0,2143907.0,2302894.0,2487635.0,2618808.0,2777795.0,2918926.0,3117059.0,3248919.0,3418208.0,3587496.0,3706651.0,3884868.0,4018101.0,4170564.0,4381746.0,4533178.0,4679804.0,4837761.0,5009796.0,5172218.0,5302017.0,5480234.0,5632010.0,5838041.0,5946207.0,6110688.0,6264181.0,6396384.00
-30750.0,99737.0,250483.0,412560.0,575668.0,723667.0,875443.0,1044388.0,1195821.0,1358242.0,1526501.0,1682741.0,1818034.0,2026126.0,2142190.0,2302894.0,2488665.0,2617778.0,2782946.0,2918926.0,3116373.0,3249262.0,3418208.0,3585780.0,3704247.0,3885898.0,4009516.0,4168847.0,4382776.0,4534552.0,4678774.0,4836387.0,5004989.0,5174278.0,5299613.0,5479204.0,5632697.0,5839071.0,5941056.0,6112062.0,6266585.0,6395698.00
-36244.0,97676.0,249109.0,411187.0,577385.0,726414.0,876473.0,1044388.0,1200628.0,1359959.0,1528904.0,1684114.0,1819065.0,2026126.0,2142876.0,2303924.0,2489352.0,2620525.0,2782946.0,2918239.0,3113625.0,3251666.0,3416834.0,3584749.0,3703561.0,3883151.0,4013294.0,4171938.0,4383119.0,4534209.0,4678774.0,4835357.0,5004989.0,5173934.0,5299613.0,5477830.0,5633727.0,5834950.0,5940713.0,6112405.0,6268645.0,6394324.00
-38991.0,100423.0,250826.0,413934.0,576355.0,724010.0,877503.0,1045419.0,1203719.0,1360646.0,1531995.0,1683428.0,1819065.0,2024752.0,2141160.0,2306671.0,2486948.0,2619838.0,2780542.0,2917896.0,3114656.0,3252010.0,3418208.0,3585093.0,3704591.0,3881777.0,4018788.0,4172968.0,4377968.0,4530775.0,4676713.0,4835700.0,5007049.0,5171531.0,5300300.0,5477487.0,5635444.0,5830830.0,5942430.0,6110345.0,6266928.0,6391234.00
-37274.0,99050.0,253230.0,412560.0,577385.0,719546.0,879220.0,1048166.0,1202345.0,1357555.0,1530965.0,1682741.0,1815631.0,2024065.0,2143220.0,2308045.0,2487635.0,2619151.0,2778825.0,2921330.0,3113625.0,3253726.0,3421985.0,3589213.0,3706308.0,3883151.0,4021535.0,4176745.0,4379342.0,4530775.0,4676026.0,4840164.0,5006706.0,5169470.0,5300987.0,5475083.0,5634414.0,5831516.0,5944490.0,6115152.0,6265898.0,6391234.00
-35557.0,99737.0,252200.0,410157.0,578415.0,717143.0,883341.0,1046105.0,1199942.0,1355495.0,1530621.0,1682054.0,1816661.0,2024065.0,2145967.0,2308045.0,2485575.0,2620868.0,2782602.0,2920987.0,3112939.0,3253383.0,3426106.0,3591961.0,3708711.0,3882807.0,4025312.0,4177775.0,4380715.0,4532148.0,4675683.0,4843598.0,5008423.0,5168784.0,5301674.0,5472336.0,5635100.0,5831516.0,5944490.0,6116526.0,6264868.0,6392607.00
-38991.0,101797.0,250826.0,411530.0,577042.0,718516.0,882654.0,1043015.0,1198568.0,1357555.0,1533712.0,1685831.0,1817004.0,2021318.0,2146310.0,2303924.0,2484544.0,2620868.0,2787066.0,2923390.0,3116373.0,3253726.0,3425762.0,3591617.0,3704591.0,3884524.0,4020505.0,4180522.0,4378655.0,4536269.0,4679460.0,4844285.0,5009796.0,5166037.0,5301674.0,5473709.0,5635100.0,5832203.0,5941743.0,6115839.0,6267272.0,6395011.00
-42768.0,100423.0,253573.0,414621.0,581849.0,722293.0,884371.0,1044388.0,1199598.0,1358929.0,1533368.0,1684114.0,1815974.0,2017884.0,2145280.0,2305984.0,2482141.0,2622242.0,2788783.0,2925794.0,3118433.0,3250293.0,3422328.0,3591274.0,3704247.0,3886241.0,4022908.0,4183613.0,4377968.0,4536612.0,4678774.0,4840508.0,5013574.0,5168097.0,5300987.0,5476800.0,5634070.0,5831516.0,5942430.0,6115496.0,6265555.0,6396041.00
-40364.0,100767.0,254260.0,417368.0,583909.0,720920.0,886775.0,1045419.0,1202002.0,1358929.0,1533025.0,1682397.0,1815631.0,2020975.0,2144593.0,2304611.0,2484888.0,2618808.0,2786036.0,2922703.0,3117746.0,3247202.0,3419581.0,3593334.0,3708368.0,3887958.0,4024625.0,4181209.0,4377968.0,4534552.0,4677057.0,4837074.0,5013917.0,5168440.0,5299957.0,5478517.0,5636817.0,5827052.0,5944147.0,6117213.0,6265555.0,6395011.00
-39678.0,103514.0,251169.0,417711.0,581849.0,719890.0,884714.0,1043702.0,1200628.0,1354121.0,1530965.0,1679994.0,1814601.0,2023722.0,2142533.0,2302207.0,2486605.0,2617778.0,2783976.0,2922017.0,3114312.0,3243768.0,3419238.0,3593334.0,3709398.0,3887271.0,4025656.0,4180179.0,4376595.0,4534552.0,4681177.0,4837417.0,5013230.0,5163633.0,5296866.0,5475770.0,5639221.0,5825679.0,5941743.0,6116869.0,6266242.0,6390547.00
-41051.0,104887.0,250483.0,416338.0,582536.0,724010.0,884028.0,1044388.0,1201315.0,1353778.0,1530278.0,1673813.0,1815631.0,2023722.0,2143220.0,2300833.0,2483171.0,2618808.0,2781916.0,2924077.0,3113969.0,3243768.0,3422672.0,3591274.0,3712489.0,3883494.0,4024625.0,4181209.0,4375908.0,4530088.0,4688388.0,4835700.0,5011170.0,5160199.0,5295836.0,5471649.0,5635100.0,5828769.0,5938996.0,6114809.0,6263151.0,6390204.00
-41738.0,105574.0,249452.0,415651.0,581849.0,725040.0,884371.0,1050569.0,1203376.0,1352405.0,1533368.0,1673813.0,1815974.0,2025095.0,2142876.0,2300490.0,2481797.0,2619838.0,2781229.0,2928198.0,3113625.0,3244455.0,3419581.0,3594021.0,3713519.0,3885555.0,4024969.0,4180866.0,4375908.0,4530431.0,4687358.0,4833983.0,5010827.0,5161573.0,5296866.0,5472336.0,5634414.0,5830143.0,5936936.0,6115152.0,6261091.0,6389173.00
-44142.0,106261.0,251513.0,415651.0,584253.0,725040.0,884028.0,1052630.0,1204406.0,1351374.0,1531995.0,1672439.0,1813570.0,2025095.0,2142190.0,2304611.0,2480424.0,2619495.0,2783633.0,2930601.0,3110878.0,3244112.0,3417521.0,3594021.0,3713519.0,3884181.0,4021535.0,4180179.0,4372818.0,4535582.0,4684954.0,4834670.0,5011170.0,5159512.0,5301674.0,5475083.0,5635100.0,5824992.0,5941400.0,6115839.0,6261091.0,6388143.00
-46545.0,102827.0,250826.0,416681.0,585626.0,728131.0,887118.0,1047479.0,1204749.0,1351718.0,1529935.0,1673813.0,1814944.0,2025439.0,2144593.0,2308045.0,2479394.0,2620181.0,2781229.0,2931631.0,3114312.0,3242395.0,3417521.0,3594021.0,3715236.0,3884524.0,4025312.0,4180866.0,4373504.0,4535582.0,4684268.0,4831236.0,5010140.0,5159169.0,5300300.0,5477487.0,5636474.0,5818811.0,5944147.0,6117213.0,6259374.0,6390204.00
-45515.0,101797.0,250826.0,414964.0,583223.0,727444.0,891926.0,1047135.0,1204062.0,1355495.0,1530621.0,1679650.0,1815631.0,2026469.0,2144250.0,2307701.0,2483858.0,2621212.0,2776765.0,2928884.0,3113282.0,3244798.0,3417521.0,3596425.0,3716953.0,3883151.0,4025312.0,4182926.0,4375908.0,4529745.0,4684611.0,4829519.0,5010483.0,5156765.0,5297210.0,5473709.0,5641281.0,5826022.0,5947237.0,6118930.0,6253880.0,6391920.00
-46202.0,103171.0,249452.0,413247.0,585626.0,718860.0,892612.0,1048852.0,1205779.0,1355152.0,1528904.0,1681367.0,1815631.0,2030933.0,2139786.0,2309075.0,2484201.0,2626362.0,2775391.0,2930258.0,3111222.0,3246859.0,3418208.0,3595738.0,3715236.0,3883151.0,4027716.0,4181209.0,4378312.0,4527684.0,4685985.0,4831923.0,5007049.0,5153675.0,5295149.0,5471649.0,5641281.0,5829456.0,5946207.0,6121677.0,6256283.0,6393637.00
-48949.0,103857.0,250483.0,408096.0,587000.0,720576.0,887462.0,1050226.0,1206809.0,1355495.0,1528218.0,1678277.0,1815974.0,2032307.0,2136696.0,2309075.0,2481454.0,2631513.0,2773331.0,2928541.0,3111909.0,3245142.0,3418551.0,3596425.0,3715922.0,3881777.0,4027372.0,4179835.0,4379685.0,4529401.0,4683581.0,4832953.0,5003959.0,5153331.0,5297210.0,5477143.0,5639221.0,5827739.0,5944833.0,6120990.0,6259717.0,6392951.00
-48262.0,107291.0,250483.0,408440.0,585283.0,729161.0,886431.0,1046792.0,1201659.0,1354465.0,1529248.0,1675873.0,1818378.0,2027499.0,2138069.0,2308388.0,2484201.0,2629453.0,2773331.0,2926481.0,3109505.0,3244455.0,3414774.0,3598141.0,3714206.0,3878000.0,4025999.0,4180522.0,4381059.0,4529401.0,4684268.0,4831923.0,5005676.0,5155735.0,5299957.0,5478173.0,5637504.0,5826366.0,5946550.0,6116869.0,6261434.0,6389173.00
-44485.0,108321.0,246362.0,410500.0,585283.0,731565.0,888835.0,1046449.0,1204406.0,1355838.0,1527531.0,1676903.0,1817348.0,2025095.0,2136009.0,2307701.0,2488665.0,2629453.0,2771271.0,2926481.0,3101607.0,3243082.0,3412714.0,3598485.0,3714892.0,3875596.0,4028059.0,4180179.0,4380029.0,4528714.0,4682207.0,4831580.0,5004302.0,5154362.0,5300300.0,5474053.0,5638878.0,5824649.0,5940026.0,6117213.0,6260061.0,6389517.00
-45515.0,109008.0,242241.0,407409.0,585626.0,726757.0,886088.0,1051256.0,1209556.0,1360646.0,1524097.0,1680337.0,1812540.0,2024065.0,2135322.0,2304954.0,2487291.0,2627392.0,2769897.0,2928198.0,3097486.0,3241708.0,3413744.0,3596425.0,3715579.0,3872849.0,4027372.0,4179492.0,4377625.0,4528371.0,4679460.0,4825742.0,5005332.0,5152988.0,5299613.0,5474053.0,5641625.0,5823275.0,5937966.0,6120990.0,6260747.0,6395698.00
-47919.0,106604.0,242241.0,407753.0,587687.0,721263.0,885745.0,1053660.0,1212990.0,1363050.0,1527187.0,1681711.0,1812197.0,2026469.0,2134635.0,2301864.0,2485918.0,2624645.0,2769554.0,2925794.0,3098516.0,3240678.0,3412370.0,3596425.0,3715236.0,3873879.0,4029089.0,4178118.0,4378655.0,4530088.0,4681521.0,4826429.0,5000868.0,5151271.0,5301330.0,5475083.0,5640251.0,5823962.0,5940713.0,6120646.0,6261434.0,6396384.00
-47232.0,108665.0,243615.0,408440.0,589747.0,720576.0,884371.0,1053660.0,1216424.0,1363050.0,1526844.0,1685831.0,1813227.0,2027499.0,2135665.0,2305984.0,2487978.0,2622585.0,2767494.0,2922703.0,3101950.0,3242738.0,3411340.0,3599172.0,3713862.0,3869759.0,4031493.0,4182239.0,4383463.0,4526311.0,4681521.0,4826772.0,4998808.0,5151271.0,5298927.0,5477487.0,5636474.0,5824649.0,5941056.0,6121333.0,6261778.0,6394324.00
-46202.0,112099.0,249452.0,408440.0,588717.0,721263.0,882311.0,1054003.0,1213334.0,1361333.0,1523410.0,1687892.0,1813570.0,2023035.0,2135665.0,2304267.0,2489008.0,2622928.0,2769210.0,2923047.0,3107788.0,3243425.0,3411340.0,3600202.0,3715236.0,3868729.0,4032867.0,4183956.0,4376251.0,4522533.0,4681521.0,4825742.0,5000868.0,5150584.0,5297896.0,5482981.0,5636130.0,5822932.0,5940713.0,6119960.0,6264181.0,6395354.00
-48262.0,111068.0,250826.0,406723.0,588373.0,728818.0,880250.0,1049883.0,1214707.0,1361333.0,1521693.0,1688235.0,1813227.0,2018915.0,2134292.0,2298773.0,2487291.0,2623615.0,2769210.0,2922360.0,3101950.0,3244798.0,3413400.0,3599858.0,3715922.0,3868385.0,4036987.0,4185330.0,4374191.0,4521847.0,4682551.0,4828146.0,4999152.0,5152301.0,5297896.0,5484011.0,5635787.0,5824649.0,5941743.0,6118586.0,6261778.0,6396041.00
-49979.0,105918.0,250826.0,405349.0,587687.0,734999.0,880594.0,1047822.0,1217798.0,1365110.0,1521007.0,1687548.0,1813227.0,2021662.0,2135322.0,2297743.0,2486605.0,2621555.0,2767150.0,2921330.0,3096800.0,3246172.0,3415117.0,3596425.0,3717296.0,3870789.0,4039391.0,4187046.0,4380372.0,4524937.0,4682207.0,4826772.0,4994688.0,5154705.0,5295836.0,5485385.0,5636130.0,5827739.0,5938996.0,6117899.0,6263151.0,6398445.00
-49979.0,105918.0,247736.0,402602.0,588030.0,734999.0,883684.0,1047822.0,1220545.0,1365797.0,1522037.0,1687892.0,1813227.0,2021662.0,2133262.0,2296369.0,2484888.0,2621555.0,2765090.0,2920987.0,3099547.0,3247202.0,3413400.0,3594021.0,3718670.0,3868729.0,4035270.0,4188077.0,4384836.0,4526997.0,4681521.0,4823682.0,4994001.0,5152645.0,5293089.0,5484354.0,5636130.0,5828426.0,5934532.0,6113435.0,6270019.0,6398101.00
-50322.0,109695.0,244988.0,402602.0,585283.0,735685.0,879564.0,1049196.0,1218141.0,1366483.0,1522037.0,1692356.0,1815974.0,2018571.0,2131888.0,2303581.0,2489352.0,2618464.0,2767150.0,2920987.0,3099890.0,3245485.0,3414431.0,3595394.0,3719700.0,3872163.0,4032180.0,4188077.0,4386210.0,4526997.0,4679117.0,4822995.0,4997091.0,5150584.0,5301330.0,5486071.0,5632697.0,5826022.0,5935219.0,6113435.0,6269675.0,6400162.00
-47919.0,108321.0,250826.0,404662.0,588373.0,737402.0,876817.0,1049196.0,1215051.0,1366140.0,1520663.0,1693386.0,1815974.0,2019945.0,2135322.0,2314569.0,2492099.0,2615031.0,2769554.0,2920987.0,3105041.0,3242395.0,3414774.0,3598485.0,3718670.0,3872506.0,4030463.0,4190137.0,4385523.0,4524594.0,4677057.0,4823339.0,5000182.0,5149554.0,5307168.0,5489162.0,5630636.0,5825336.0,5932472.0,6113092.0,6266585.0,6402565.00
-46889.0,109351.0,255290.0,407753.0,589747.0,735342.0,876130.0,1047135.0,1214707.0,1365110.0,1519290.0,1692012.0,1814944.0,2019945.0,2136352.0,2317316.0,2494159.0,2616748.0,2769554.0,2917896.0,3109848.0,3239991.0,3410310.0,3601575.0,3719700.0,3868385.0,4028746.0,4189794.0,4383463.0,4525967.0,4676370.0,4827116.0,5000525.0,5147837.0,5308198.0,5490192.0,5628233.0,5825336.0,5929038.0,6115152.0,6266928.0,6401879.00
-47575.0,106948.0,252543.0,407066.0,591807.0,736372.0,875443.0,1043702.0,1215051.0,1365110.0,1519633.0,1691325.0,1819751.0,2017884.0,2137039.0,2316629.0,2493472.0,2616748.0,2769897.0,2917896.0,3111565.0,3241365.0,3408250.0,3598828.0,3717983.0,3867012.0,4027029.0,4188763.0,4380715.0,4526311.0,4678774.0,4824712.0,4996404.0,5147837.0,5304764.0,5489505.0,5627889.0,5823619.0,5929381.0,6115152.0,6269675.0,6400162.00
-49292.0,105918.0,245675.0,403632.0,591807.0,737402.0,875443.0,1043702.0,1216768.0,1365797.0,1518603.0,1689952.0,1821468.0,2017198.0,2133948.0,2316286.0,2495876.0,2615031.0,2769210.0,2918583.0,3114656.0,3240334.0,3412714.0,3602262.0,3714892.0,3868042.0,4029089.0,4188077.0,4382776.0,4523220.0,4678087.0,4820248.0,4997091.0,5146807.0,5303391.0,5488818.0,5628576.0,5824992.0,5929381.0,6117213.0,6272766.0,6401879.00
-52726.0,103514.0,250826.0,402945.0,588373.0,737402.0,875443.0,1043702.0,1219515.0,1365453.0,1515512.0,1692012.0,1814257.0,2017884.0,2130515.0,2316629.0,2496219.0,2615374.0,2768867.0,2918239.0,3117403.0,3240678.0,3413744.0,3604322.0,3715922.0,3869415.0,4030463.0,4188077.0,4386896.0,4522190.0,4676713.0,4820248.0,4998121.0,5143373.0,5306481.0,5489505.0,5627889.0,5825679.0,5929381.0,6119616.0,6271392.0,6404626.00
-53756.0,99393.0,255977.0,404319.0,587687.0,738089.0,875786.0,1043358.0,1222262.0,1367857.0,1515512.0,1691669.0,1812540.0,2017198.0,2135665.0,2317316.0,2495189.0,2614000.0,2767150.0,2916179.0,3118776.0,3241365.0,3411340.0,3601232.0,3719013.0,3863578.0,4028403.0,4183613.0,4389643.0,4522190.0,4677400.0,4820591.0,4997435.0,5145090.0,5309228.0,5488475.0,5627546.0,5823962.0,5930755.0,6117556.0,6268645.0,6403596.00
-53756.0,96990.0,258380.0,405693.0,585283.0,738432.0,876817.0,1043015.0,1226726.0,1368544.0,1518259.0,1690982.0,1819751.0,2016511.0,2137382.0,2318003.0,2494846.0,2610223.0,2767494.0,2917896.0,3118089.0,3243425.0,3410653.0,3601919.0,3719700.0,3862891.0,4027029.0,4181209.0,4386553.0,4519786.0,4674996.0,4821278.0,4996061.0,5145434.0,5308198.0,5485728.0,5629263.0,5822932.0,5927321.0,6113092.0,6270362.0,6403596.00
-52383.0,97333.0,259411.0,403632.0,586313.0,739119.0,876473.0,1043702.0,1222605.0,1367514.0,1517573.0,1694416.0,1823529.0,2015481.0,2136009.0,2317659.0,2494503.0,2612284.0,2769897.0,2918583.0,3118433.0,3243768.0,3412370.0,3601919.0,3720386.0,3863921.0,4028403.0,4181896.0,4384149.0,4520817.0,4676713.0,4821965.0,4997091.0,5144747.0,5308198.0,5485728.0,5632697.0,5827052.0,5927321.0,6113092.0,6274139.0,6402565.00
-50322.0,99737.0,258380.0,402602.0,585970.0,738432.0,878877.0,1042671.0,1218828.0,1369574.0,1515169.0,1694416.0,1823529.0,2016167.0,2133948.0,2315256.0,2495189.0,2611597.0,2767494.0,2918583.0,3121523.0,3243425.0,3409623.0,3603979.0,3723477.0,3864608.0,4029776.0,4179835.0,4383119.0,4520817.0,4676713.0,4821622.0,5000525.0,5143717.0,5308198.0,5489849.0,5628919.0,5830830.0,5924230.0,6111375.0,6274826.0,6406686.00
-46889.0,103514.0,261471.0,403632.0,583909.0,742210.0,879220.0,1043015.0,1216424.0,1369230.0,1515512.0,1693729.0,1823185.0,2019601.0,2131201.0,2315599.0,2496906.0,2612970.0,2763373.0,2916866.0,3120837.0,3242051.0,3408936.0,3600545.0,3721760.0,3862891.0,4026686.0,4181209.0,4385179.0,4519443.0,4678087.0,4819905.0,4999152.0,5147837.0,5306481.0,5491222.0,5626516.0,5831173.0,5926634.0,6111718.0,6270019.0,6410120.00
-46545.0,100423.0,263188.0,404319.0,582879.0,744957.0,872696.0,1043702.0,1217798.0,1368200.0,1516543.0,1695446.0,1821125.0,2018915.0,2129141.0,2315942.0,2497936.0,2615031.0,2760969.0,2915836.0,3120493.0,3244798.0,3404129.0,3594364.0,3718670.0,3862204.0,4026342.0,4179149.0,4388270.0,4520817.0,4679460.0,4817501.0,4998121.0,5144060.0,5310258.0,5494313.0,5626172.0,5831173.0,5925260.0,6110345.0,6271736.0,6410120.00
-47919.0,95616.0,260784.0,402259.0,581849.0,742553.0,872696.0,1043015.0,1221918.0,1368887.0,1516199.0,1694072.0,1823529.0,2018571.0,2128111.0,2315599.0,2497593.0,2613657.0,2760626.0,2916179.0,3122553.0,3247202.0,3402069.0,3593677.0,3717296.0,3858771.0,4021535.0,4174685.0,4385866.0,4518756.0,4680147.0,4817158.0,4995718.0,5144403.0,5312319.0,5497403.0,5623769.0,5832203.0,5924917.0,6109315.0,6272079.0,6407029.00
-42768.0,96303.0,259411.0,398138.0,580475.0,740493.0,874070.0,1041298.0,1225009.0,1365453.0,1517229.0,1692699.0,1826619.0,2018228.0,2128798.0,2315256.0,2497250.0,2610910.0,2761313.0,2918583.0,3124270.0,3239648.0,3405503.0,3595738.0,3716953.0,3854993.0,4021535.0,4175028.0,4383463.0,4517039.0,4679117.0,4818188.0,4995031.0,5147494.0,5312662.0,5495343.0,5626172.0,5832203.0,5923887.0,6113435.0,6273796.0,6404969.00
-41738.0,99393.0,258380.0,397451.0,580819.0,740149.0,870636.0,1042671.0,1225352.0,1364423.0,1515856.0,1690639.0,1827649.0,2014107.0,2132232.0,2316973.0,2495533.0,2609880.0,2764746.0,2922360.0,3124957.0,3238961.0,3408936.0,3596768.0,3717639.0,3856710.0,4023939.0,4177088.0,4385179.0,4517383.0,4678087.0,4818188.0,4996404.0,5147837.0,5311975.0,5491565.0,5626859.0,5833233.0,5924917.0,6113779.0,6271736.0,6404282.00
-42425.0,100080.0,259754.0,397451.0,582192.0,739119.0,870292.0,1043015.0,1226039.0,1367514.0,1515512.0,1690639.0,1827993.0,2015481.0,2133948.0,2322123.0,2492786.0,2611940.0,2767494.0,2921330.0,3124614.0,3247546.0,3412714.0,3596768.0,3714892.0,3860487.0,4023939.0,4174685.0,4388270.0,4519100.0,4675683.0,4818875.0,4997435.0,5148867.0,5311975.0,5489505.0,5628919.0,5835637.0,5924917.0,6110345.0,6271049.0,6406343.00
-41738.0,99050.0,259411.0,398825.0,583223.0,737746.0,870292.0,1042328.0,1222605.0,1374038.0,1514826.0,1692012.0,1827306.0,2016511.0,2134979.0,2323840.0,2494503.0,2612970.0,2769897.0,2917553.0,3120150.0,3252010.0,3412027.0,3591617.0,3711458.0,3863578.0,4022222.0,4172968.0,4386896.0,4520130.0,4674996.0,4818875.0,5000525.0,5144403.0,5311632.0,5487445.0,5627889.0,5836324.0,5924230.0,6108971.0,6273453.0,6407029.00
-41738.0,97333.0,258724.0,400885.0,579789.0,738089.0,867889.0,1040268.0,1221918.0,1376442.0,1514482.0,1695789.0,1827306.0,2015481.0,2133605.0,2322123.0,2497936.0,2613314.0,2767494.0,2917553.0,3118776.0,3254757.0,3410997.0,3590244.0,3708368.0,3863921.0,4022908.0,4175371.0,4388270.0,4518413.0,4672593.0,4818875.0,4999838.0,5143030.0,5311288.0,5488818.0,5627889.0,5833920.0,5926291.0,6113435.0,6273453.0,6411150.00
